osmid,y,x,street_count,highway,ref,railway,geometry
311371936,41.0165078,28.9594815,3,,,,POINT (28.9594815 41.0165078)
311371943,41.0169911,28.9603128,3,,,,POINT (28.9603128 41.0169911)
311371949,41.0172877,28.9625409,3,,,,POINT (28.9625409 41.0172877)
311372816,41.0162893,28.9689645,3,,,,POINT (28.9689645 41.0162893)
311372818,41.0168378,28.9683473,3,,,,POINT (28.9683473 41.0168378)
311372820,41.017072,28.9679513,4,,,,POINT (28.9679513 41.017072)
311375190,41.0171257,28.9668417,3,,,,POINT (28.9668417 41.0171257)
311375199,41.0158607,28.9671961,3,,,,POINT (28.9671961 41.0158607)
311375201,41.0158716,28.9668863,3,,,,POINT (28.9668863 41.0158716)
311375203,41.0130139,28.9667112,3,,,,POINT (28.9667112 41.0130139)
311375205,41.019661,28.964498,4,,,,POINT (28.964498 41.019661)
311375263,41.0209743,28.9628535,3,,,,POINT (28.9628535 41.0209743)
311375270,41.0195971,28.9638148,3,,,,POINT (28.9638148 41.0195971)
311375314,41.0192523,28.9622945,3,,,,POINT (28.9622945 41.0192523)
311375318,41.0199191,28.9625686,3,,,,POINT (28.9625686 41.0199191)
311375322,41.0188367,28.9626053,4,,,,POINT (28.9626053 41.0188367)
311375328,41.0172758,28.9624536,3,,,,POINT (28.9624536 41.0172758)
311375336,41.014965,28.9659663,3,,,,POINT (28.9659663 41.014965)
311375340,41.016608,28.9657872,4,,,,POINT (28.9657872 41.016608)
311375342,41.0171287,28.9646459,3,,,,POINT (28.9646459 41.0171287)
311375343,41.0172253,28.964414,3,,,,POINT (28.964414 41.0172253)
311375350,41.0167892,28.9587984,6,,,,POINT (28.9587984 41.0167892)
311375833,41.0191687,28.9595663,4,,,,POINT (28.9595663 41.0191687)
316924107,41.0089397,28.9375516,3,,,,POINT (28.9375516 41.0089397)
316924108,41.008962,28.9356623,4,,,,POINT (28.9356623 41.008962)
316924109,41.0090372,28.9313005,4,,,,POINT (28.9313005 41.0090372)
316924110,41.0090553,28.930406,3,,,,POINT (28.930406 41.0090553)
316924115,41.0068021,28.9333819,3,,,,POINT (28.9333819 41.0068021)
316924158,41.0095701,28.9313595,4,,,,POINT (28.9313595 41.0095701)
316924159,41.0100636,28.9314479,3,,,,POINT (28.9314479 41.0100636)
316924160,41.0124245,28.9315342,4,,,,POINT (28.9315342 41.0124245)
316924177,41.0123817,28.9335219,4,,,,POINT (28.9335219 41.0123817)
316924178,41.0123061,28.9378566,4,,,,POINT (28.9378566 41.0123061)
316924179,41.0123077,28.9383232,3,,,,POINT (28.9383232 41.0123077)
316924265,41.0118453,28.9287952,3,,,,POINT (28.9287952 41.0118453)
316924268,41.012096,28.9297707,3,,,,POINT (28.9297707 41.012096)
316924271,41.012326,28.9307213,3,,,,POINT (28.9307213 41.012326)
316924272,41.0122726,28.9310751,3,,,,POINT (28.9310751 41.0122726)
316924274,41.012106,28.9315,3,,,,POINT (28.9315 41.012106)
316924287,41.0124287,28.9314354,3,,,,POINT (28.9314354 41.0124287)
316924331,41.0132945,28.9312049,4,,,,POINT (28.9312049 41.0132945)
316924334,41.014268,28.9305656,3,,,,POINT (28.9305656 41.014268)
316924338,41.0152142,28.9301401,3,,,,POINT (28.9301401 41.0152142)
316924340,41.0157775,28.9298324,3,,,,POINT (28.9298324 41.0157775)
316924346,41.0160311,28.9314122,3,,,,POINT (28.9314122 41.0160311)
316924472,41.0154278,28.9318923,3,,,,POINT (28.9318923 41.0154278)
316924473,41.0149262,28.9327125,3,,,,POINT (28.9327125 41.0149262)
316924475,41.0144707,28.9332927,4,,,,POINT (28.9332927 41.0144707)
316924477,41.0139098,28.9344219,4,,,,POINT (28.9344219 41.0139098)
316924478,41.0134959,28.9353017,3,,,,POINT (28.9353017 41.0134959)
316924497,41.0139491,28.9357378,3,,,,POINT (28.9357378 41.0139491)
316924533,41.0123735,28.9343388,3,,,,POINT (28.9343388 41.0123735)
316924848,41.0127819,28.9334847,3,,,,POINT (28.9334847 41.0127819)
316925092,41.0090038,28.9334648,4,,,,POINT (28.9334648 41.0090038)
316925364,41.0095842,28.9318273,3,,,,POINT (28.9318273 41.0095842)
316925366,41.0095318,28.9324468,3,,,,POINT (28.9324468 41.0095318)
316925367,41.0095165,28.9334433,4,,,,POINT (28.9334433 41.0095165)
316925368,41.0094776,28.9356395,4,,,,POINT (28.9356395 41.0094776)
316925393,41.0111512,28.9314716,4,,,,POINT (28.9314716 41.0111512)
316925788,41.0111162,28.9334775,4,,,,POINT (28.9334775 41.0111162)
316925791,41.0110968,28.9350488,3,,,,POINT (28.9350488 41.0110968)
316925794,41.0110556,28.9378502,4,,,,POINT (28.9378502 41.0110556)
316926024,41.0104719,28.9378258,3,,,,POINT (28.9378258 41.0104719)
316926025,41.0128639,28.9378596,3,,,,POINT (28.9378596 41.0128639)
316926047,41.0123786,28.9342472,3,,,,POINT (28.9342472 41.0123786)
316926048,41.009529,28.93301,4,,,,POINT (28.93301 41.009529)
316926057,41.0100491,28.9330248,4,,,,POINT (28.9330248 41.0100491)
316926059,41.0111392,28.9321417,3,,,,POINT (28.9321417 41.0111392)
316926088,41.0100499,28.9334539,3,,,,POINT (28.9334539 41.0100499)
316926098,41.0133372,28.9322585,3,,,,POINT (28.9322585 41.0133372)
316926107,41.0128721,28.9347833,3,,,,POINT (28.9347833 41.0128721)
316926114,41.0132997,28.9339044,4,,,,POINT (28.9339044 41.0132997)
316960499,41.0242593,28.9293802,3,,,,POINT (28.9293802 41.0242593)
316961437,41.0193552,28.9321497,3,,,,POINT (28.9321497 41.0193552)
316964801,41.0117324,28.9334903,4,,,,POINT (28.9334903 41.0117324)
316964802,41.0117166,28.9346449,4,,,,POINT (28.9346449 41.0117166)
316964804,41.0116796,28.9378492,4,,,,POINT (28.9378492 41.0116796)
316964805,41.011646,28.9388535,3,,,,POINT (28.9388535 41.011646)
316964806,41.0137708,28.9366287,3,,,,POINT (28.9366287 41.0137708)
316964818,41.0167923,28.9367984,5,,,,POINT (28.9367984 41.0167923)
316966366,41.0110843,28.935618,3,,,,POINT (28.935618 41.0110843)
316966367,41.0073656,28.9356054,3,,,,POINT (28.9356054 41.0073656)
316966369,41.0078732,28.9356058,4,,,,POINT (28.9356058 41.0078732)
316966370,41.00791,28.9334052,4,,,,POINT (28.9334052 41.00791)
316966371,41.007942,28.9312688,3,,,,POINT (28.9312688 41.007942)
316966372,41.0084852,28.931286,4,,,,POINT (28.931286 41.0084852)
316966373,41.0084417,28.9334379,4,,,,POINT (28.9334379 41.0084417)
316966374,41.0083847,28.9356363,4,,,,POINT (28.9356363 41.0083847)
316966377,41.0073794,28.9333962,4,,,,POINT (28.9333962 41.0073794)
316966381,41.0117738,28.9314932,3,,,,POINT (28.9314932 41.0117738)
316966390,41.0100461,28.9356494,3,,,,POINT (28.9356494 41.0100461)
316968591,41.0070229,28.9285615,3,,,,POINT (28.9285615 41.0070229)
316968592,41.0074935,28.9286472,3,,,,POINT (28.9286472 41.0074935)
316968594,41.0084137,28.928774,3,,,,POINT (28.928774 41.0084137)
316968596,41.0089655,28.9291562,3,,,,POINT (28.9291562 41.0089655)
316968598,41.0095629,28.9297971,4,,,,POINT (28.9297971 41.0095629)
316968601,41.0107095,28.9305552,3,,,,POINT (28.9305552 41.0107095)
316968602,41.0105534,28.9314687,4,,,,POINT (28.9314687 41.0105534)
316968604,41.0105398,28.9310132,4,,,,POINT (28.9310132 41.0105398)
316968607,41.0111049,28.9299817,3,,,,POINT (28.9299817 41.0111049)
316968620,41.012651,28.9284014,3,,,,POINT (28.9284014 41.012651)
316968622,41.012249,28.9294201,3,,,,POINT (28.9294201 41.012249)
316968627,41.0130706,28.9276023,4,,,,POINT (28.9276023 41.0130706)
316968630,41.0134153,28.92657,4,,,,POINT (28.92657 41.0134153)
316968635,41.0127649,28.925773,4,,,,POINT (28.925773 41.0127649)
316968638,41.013594,28.9268482,3,,,,POINT (28.9268482 41.013594)
316968641,41.0148501,28.9277699,3,,,,POINT (28.9277699 41.0148501)
316968647,41.0158173,28.9259592,3,,,,POINT (28.9259592 41.0158173)
316968648,41.0161008,28.9250612,3,,,,POINT (28.9250612 41.0161008)
316968650,41.0170628,28.9265563,3,,,,POINT (28.9265563 41.0170628)
316968655,41.018317,28.9258171,3,,,,POINT (28.9258171 41.018317)
316968658,41.0137099,28.9256306,3,,,,POINT (28.9256306 41.0137099)
316968661,41.0135403,28.9243986,3,,,,POINT (28.9243986 41.0135403)
316968667,41.013663,28.9247913,3,,,,POINT (28.9247913 41.013663)
316968668,41.0141507,28.9248719,3,,,,POINT (28.9248719 41.0141507)
316968669,41.0143705,28.9249454,3,,,,POINT (28.9249454 41.0143705)
316968670,41.0145488,28.9246573,3,,,,POINT (28.9246573 41.0145488)
316968672,41.0167768,28.9258181,3,,,,POINT (28.9258181 41.0167768)
316968676,41.0176585,28.9281147,3,,,,POINT (28.9281147 41.0176585)
316968678,41.0133706,28.9275654,3,,,,POINT (28.9275654 41.0133706)
316968700,41.0154076,28.9294105,4,,,,POINT (28.9294105 41.0154076)
316968702,41.014694,28.9277409,3,,,,POINT (28.9277409 41.014694)
316968706,41.0147409,28.9283324,3,,,,POINT (28.9283324 41.0147409)
316968711,41.0141341,28.9292303,3,,,,POINT (28.9292303 41.0141341)
316968713,41.0138883,28.9298549,3,,,,POINT (28.9298549 41.0138883)
316968715,41.0131338,28.9304517,3,,,,POINT (28.9304517 41.0131338)
316968719,41.0139262,28.9282907,3,,,,POINT (28.9282907 41.0139262)
316968726,41.0126551,28.9261303,3,,,,POINT (28.9261303 41.0126551)
316968734,41.0118388,28.9279571,3,,,,POINT (28.9279571 41.0118388)
316968736,41.0119003,28.9287166,4,,,,POINT (28.9287166 41.0119003)
316968738,41.0116681,28.9273767,3,,,,POINT (28.9273767 41.0116681)
316968745,41.0119032,28.9259491,4,,,,POINT (28.9259491 41.0119032)
316974255,41.0139824,28.9234414,3,,,,POINT (28.9234414 41.0139824)
316974257,41.0142569,28.9238791,3,,,,POINT (28.9238791 41.0142569)
316974258,41.0146334,28.9239085,4,,,,POINT (28.9239085 41.0146334)
316974259,41.015032,28.9240078,3,,,,POINT (28.9240078 41.015032)
316974260,41.0154052,28.9240813,3,,,,POINT (28.9240813 41.0154052)
316974261,41.0158968,28.9241397,3,,,,POINT (28.9241397 41.0158968)
316974262,41.0163169,28.9242694,3,,,,POINT (28.9242694 41.0163169)
316974266,41.014164,28.9255295,3,,,,POINT (28.9255295 41.014164)
316974267,41.0153849,28.9257774,3,,,,POINT (28.9257774 41.0153849)
316974269,41.0141837,28.9253072,3,,,,POINT (28.9253072 41.0141837)
316974272,41.0106147,28.9246048,4,,,,POINT (28.9246048 41.0106147)
316974277,41.0112126,28.9248381,4,,,,POINT (28.9248381 41.0112126)
316974279,41.0114653,28.924861,3,,,,POINT (28.924861 41.0114653)
316974282,41.0119855,28.924943,4,,,,POINT (28.924943 41.0119855)
349271203,41.0036146,28.9749929,4,,,,POINT (28.9749929 41.0036146)
349271204,41.0038592,28.9757516,4,,,,POINT (28.9757516 41.0038592)
349271205,41.0040912,28.9764783,3,,,,POINT (28.9764783 41.0040912)
356404378,41.0056883,28.9789782,4,,,,POINT (28.9789782 41.0056883)
364451321,41.029712,28.9515556,3,,,,POINT (28.9515556 41.029712)
364451360,41.0301604,28.9509153,3,,,,POINT (28.9509153 41.0301604)
364451362,41.0300227,28.9511291,3,,,,POINT (28.9511291 41.0300227)
364451385,41.0286089,28.9525507,3,,,,POINT (28.9525507 41.0286089)
364453332,41.0136244,28.9838779,1,,,,POINT (28.9838779 41.0136244)
364455125,41.012525,28.9841021,3,,,,POINT (28.9841021 41.012525)
412289916,41.0175029,28.9280008,3,,,,POINT (28.9280008 41.0175029)
412289918,41.0143288,28.9318996,3,mini_roundabout,,,POINT (28.9318996 41.0143288)
412289921,41.0143663,28.9301334,3,,,,POINT (28.9301334 41.0143663)
412289922,41.0152515,28.9291518,3,,,,POINT (28.9291518 41.0152515)
412289926,41.012046,28.9296726,3,,,,POINT (28.9296726 41.012046)
412289927,41.0132762,28.9321803,3,,,,POINT (28.9321803 41.0132762)
412289931,41.015248,28.9330345,3,,,,POINT (28.9330345 41.015248)
412289934,41.0153831,28.930643,3,,,,POINT (28.930643 41.0153831)
412289936,41.0144624,28.9320607,3,,,,POINT (28.9320607 41.0144624)
412289938,41.0134224,28.9318694,3,,,,POINT (28.9318694 41.0134224)
412289962,41.0157652,28.9274431,3,,,,POINT (28.9274431 41.0157652)
412728607,41.01719,28.935763,3,,,,POINT (28.935763 41.01719)
412728616,41.0130799,28.9380381,3,,,,POINT (28.9380381 41.0130799)
412728663,41.0163866,28.9352587,4,,,,POINT (28.9352587 41.0163866)
413329056,41.010018,28.9370156,3,,,,POINT (28.9370156 41.010018)
413329060,41.0094636,28.9369837,3,,,,POINT (28.9369837 41.0094636)
413329063,41.0089827,28.9350776,3,,,,POINT (28.9350776 41.0089827)
413329082,41.006003,28.9537093,3,,,,POINT (28.9537093 41.006003)
413329083,41.0065327,28.9536065,3,,,,POINT (28.9536065 41.0065327)
413329089,41.0063624,28.9577422,4,,,,POINT (28.9577422 41.0063624)
413329091,41.0062055,28.9551222,4,,,,POINT (28.9551222 41.0062055)
413329094,41.0056106,28.9546913,3,,,,POINT (28.9546913 41.0056106)
413329095,41.0059633,28.9549002,3,,,,POINT (28.9549002 41.0059633)
413329098,41.0056432,28.9574098,4,,,,POINT (28.9574098 41.0056432)
413329099,41.006051,28.9589397,3,,,,POINT (28.9589397 41.006051)
415156591,41.0044923,28.9778357,3,,,,POINT (28.9778357 41.0044923)
415160890,41.0400451,28.9438926,4,,,,POINT (28.9438926 41.0400451)
415160891,41.0406862,28.9445398,4,,,,POINT (28.9445398 41.0406862)
459111069,41.005766,28.9618213,3,,,,POINT (28.9618213 41.005766)
459111242,41.0075944,28.9620014,4,,,,POINT (28.9620014 41.0075944)
459111244,41.0078106,28.9614082,4,,,,POINT (28.9614082 41.0078106)
459111246,41.0079687,28.9610383,4,,,,POINT (28.9610383 41.0079687)
459111250,41.0080979,28.9602475,4,,,,POINT (28.9602475 41.0080979)
459507111,41.0055357,28.9596587,3,,,,POINT (28.9596587 41.0055357)
459507113,41.0051854,28.9572331,3,,,,POINT (28.9572331 41.0051854)
459507114,41.0057825,28.9569167,3,,,,POINT (28.9569167 41.0057825)
459507120,41.0043902,28.9583396,3,,,,POINT (28.9583396 41.0043902)
459507122,41.0037623,28.9605324,3,,,,POINT (28.9605324 41.0037623)
487079292,41.0123117,28.93686,3,,,,POINT (28.93686 41.0123117)
487079293,41.0110857,28.9368385,3,,,,POINT (28.9368385 41.0110857)
487079294,41.0117088,28.9368798,4,,,,POINT (28.9368798 41.0117088)
487079302,41.0194676,28.9243923,3,,,,POINT (28.9243923 41.0194676)
487079304,41.0105504,28.9326831,3,,,,POINT (28.9326831 41.0105504)
487079712,41.0148727,28.9326336,3,,,,POINT (28.9326336 41.0148727)
487079713,41.012417,28.938564,4,,,,POINT (28.938564 41.012417)
487079714,41.0117638,28.93994,3,,,,POINT (28.93994 41.0117638)
487079715,41.0121803,28.9398915,4,,,,POINT (28.9398915 41.0121803)
506381556,41.0037559,28.9625993,4,,,,POINT (28.9625993 41.0037559)
506381557,41.0041248,28.9628645,4,,,,POINT (28.9628645 41.0041248)
506381558,41.0045026,28.9631345,4,,,,POINT (28.9631345 41.0045026)
506381559,41.0049352,28.9634439,3,,,,POINT (28.9634439 41.0049352)
506381561,41.0045871,28.9640494,3,,,,POINT (28.9640494 41.0045871)
506381565,41.0035535,28.9629816,1,,,,POINT (28.9629816 41.0035535)
506381568,41.0031469,28.9742198,4,,,,POINT (28.9742198 41.0031469)
506381569,41.0033548,28.9761612,4,,,,POINT (28.9761612 41.0033548)
506381572,41.0032344,28.9769337,3,,,,POINT (28.9769337 41.0032344)
506381577,41.0033426,28.9741976,3,,,,POINT (28.9741976 41.0033426)
506394602,41.0100483,28.9324527,3,,,,POINT (28.9324527 41.0100483)
506394606,41.0117259,28.9355714,3,,,,POINT (28.9355714 41.0117259)
506394607,41.0123429,28.9355787,3,,,,POINT (28.9355787 41.0123429)
512541822,41.0161035,28.9591562,3,,,,POINT (28.9591562 41.0161035)
539145022,41.005172,28.972124,3,,,,POINT (28.972124 41.005172)
539145023,41.0048663,28.9715542,3,,,,POINT (28.9715542 41.0048663)
566635077,41.0032373,28.979591,4,,,,POINT (28.979591 41.0032373)
566635078,41.0037269,28.980287,3,,,,POINT (28.980287 41.0037269)
566635081,41.0034432,28.9812397,3,,,,POINT (28.9812397 41.0034432)
566635086,41.0043738,28.9766101,4,,,,POINT (28.9766101 41.0043738)
566635089,41.0040168,28.9818814,3,,,,POINT (28.9818814 41.0040168)
768676855,41.0172737,28.968103,3,,,,POINT (28.968103 41.0172737)
768676859,41.0175831,28.9683762,3,,,,POINT (28.9683762 41.0175831)
768679864,41.0182603,28.9672095,3,,,,POINT (28.9672095 41.0182603)
768679867,41.0169713,28.9695611,3,,,,POINT (28.9695611 41.0169713)
768679872,41.0179898,28.9676887,4,,,,POINT (28.9676887 41.0179898)
768682859,41.0154507,28.9722849,3,,,,POINT (28.9722849 41.0154507)
768682863,41.0157399,28.9718779,4,,,,POINT (28.9718779 41.0157399)
768687920,41.016254,28.9710955,3,,,,POINT (28.9710955 41.016254)
802789205,41.0031118,28.976812,3,,,,POINT (28.976812 41.0031118)
809761579,41.0157378,28.9311815,3,,,,POINT (28.9311815 41.0157378)
813584990,41.0139454,28.9297117,3,,,,POINT (28.9297117 41.0139454)
814785942,41.0159066,28.9347464,4,,,,POINT (28.9347464 41.0159066)
814785952,41.0164208,28.9331547,4,,,,POINT (28.9331547 41.0164208)
814785958,41.0158691,28.9333662,4,,,,POINT (28.9333662 41.0158691)
814786012,41.0172131,28.9357009,3,,,,POINT (28.9357009 41.0172131)
814786041,41.0179594,28.9342484,3,,,,POINT (28.9342484 41.0179594)
814786044,41.0177536,28.9340166,3,,,,POINT (28.9340166 41.0177536)
814786055,41.0175912,28.9335013,4,,,,POINT (28.9335013 41.0175912)
814786058,41.0175575,28.933016,3,,,,POINT (28.933016 41.0175575)
814786066,41.0159038,28.9337848,4,,,,POINT (28.9337848 41.0159038)
814786074,41.015662,28.9327351,3,,,,POINT (28.9327351 41.015662)
814786094,41.0168681,28.9341364,3,,,,POINT (28.9341364 41.0168681)
815119502,41.0162675,28.9303272,3,,,,POINT (28.9303272 41.0162675)
815187062,41.0155593,28.9282144,3,,,,POINT (28.9282144 41.0155593)
815187089,41.0165035,28.9276615,3,,,,POINT (28.9276615 41.0165035)
815187104,41.0158134,28.928954,3,,,,POINT (28.928954 41.0158134)
815187161,41.0160459,28.9296574,3,,,,POINT (28.9296574 41.0160459)
815187170,41.0159707,28.9300162,3,,,,POINT (28.9300162 41.0159707)
817265154,41.0120788,28.9249551,3,,,,POINT (28.9249551 41.0120788)
817265267,41.011618,28.9233687,3,,,,POINT (28.9233687 41.011618)
817265270,41.0121514,28.9234117,4,,,,POINT (28.9234117 41.0121514)
817265288,41.0122363,28.9227626,3,,,,POINT (28.9227626 41.0122363)
817265304,41.0132717,28.9221203,3,,,,POINT (28.9221203 41.0132717)
817265340,41.0090406,28.9292459,3,,,,POINT (28.9292459 41.0090406)
817265347,41.0084749,28.9304123,3,,,,POINT (28.9304123 41.0084749)
817265359,41.0097116,28.9303668,3,,,,POINT (28.9303668 41.0097116)
817265363,41.0092641,28.9304408,4,,,,POINT (28.9304408 41.0092641)
817265473,41.0111369,28.9310559,3,,,,POINT (28.9310559 41.0111369)
817265475,41.0102561,28.9310244,3,,,,POINT (28.9310244 41.0102561)
817265478,41.0097141,28.931143,3,,,,POINT (28.931143 41.0097141)
817265487,41.0102492,28.9303955,3,,,,POINT (28.9303955 41.0102492)
817265505,41.0098311,28.9301534,3,,,,POINT (28.9301534 41.0098311)
818879464,41.0149922,28.9256576,3,,,,POINT (28.9256576 41.0149922)
818879467,41.0148766,28.9261421,4,,,,POINT (28.9261421 41.0148766)
818879470,41.014765,28.9265907,3,,,,POINT (28.9265907 41.014765)
818879473,41.0146579,28.9270455,3,,,,POINT (28.9270455 41.0146579)
818879483,41.0142018,28.926344,3,,,,POINT (28.926344 41.0142018)
818879490,41.0149978,28.9267855,3,,,,POINT (28.9267855 41.0149978)
818879492,41.0154716,28.9269966,3,,,,POINT (28.9269966 41.0154716)
818879493,41.0156072,28.9249356,3,,,,POINT (28.9249356 41.0156072)
818879506,41.015016,28.9278169,3,,,,POINT (28.9278169 41.015016)
818879532,41.0144311,28.9289035,3,,,,POINT (28.9289035 41.0144311)
818879533,41.0148407,28.9285157,3,,,,POINT (28.9285157 41.0148407)
818879535,41.0151133,28.9262103,3,,,,POINT (28.9262103 41.0151133)
818879536,41.0187625,28.9291233,3,,,,POINT (28.9291233 41.0187625)
818879540,41.0143291,28.9259193,3,,,,POINT (28.9259193 41.0143291)
822105231,41.0122681,28.9314541,3,,,,POINT (28.9314541 41.0122681)
830672295,41.0049648,28.9823616,3,,,,POINT (28.9823616 41.0049648)
851415507,41.0141316,28.9323456,3,,,,POINT (28.9323456 41.0141316)
851415524,41.0136833,28.9317456,3,,,,POINT (28.9317456 41.0136833)
854573625,41.0180285,28.9341438,3,,,,POINT (28.9341438 41.0180285)
854574824,41.0154936,28.9231213,3,,,,POINT (28.9231213 41.0154936)
854574967,41.0151586,28.9229872,3,,,,POINT (28.9229872 41.0151586)
854576279,41.0148206,28.9229228,3,,,,POINT (28.9229228 41.0148206)
854580208,41.0109602,28.9302013,3,,,,POINT (28.9302013 41.0109602)
854580744,41.0094201,28.9296081,3,,,,POINT (28.9296081 41.0094201)
854763947,41.0158771,28.9363004,4,,,,POINT (28.9363004 41.0158771)
882000303,41.0145096,28.9288951,3,,,,POINT (28.9288951 41.0145096)
882267660,41.0167906,28.9238725,4,,,,POINT (28.9238725 41.0167906)
882267697,41.0184473,28.9264833,3,,,,POINT (28.9264833 41.0184473)
882295304,41.0164317,28.9252348,3,,,,POINT (28.9252348 41.0164317)
882363092,41.016535,28.9248536,3,,,,POINT (28.9248536 41.016535)
882363209,41.0163344,28.9249829,4,,,,POINT (28.9249829 41.0163344)
882554698,41.0146905,28.9229338,3,,,,POINT (28.9229338 41.0146905)
882554722,41.0160643,28.9233439,3,,,,POINT (28.9233439 41.0160643)
882558483,41.0104105,28.9327784,3,,,,POINT (28.9327784 41.0104105)
882558495,41.0105492,28.9334638,3,,,,POINT (28.9334638 41.0105492)
882560695,41.0077493,28.9287269,3,,,,POINT (28.9287269 41.0077493)
882560897,41.0078068,28.9294448,1,,,,POINT (28.9294448 41.0078068)
882562135,41.0165217,28.9267575,3,,,,POINT (28.9267575 41.0165217)
882563460,41.0168323,28.9259297,3,,,,POINT (28.9259297 41.0168323)
