u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref
364451362,1102729608,0,229371010,,residential,,,,False,True,28.307366926194028,"LINESTRING (28.9511291 41.0300227, 28.9510386 41.029913, 28.9509642 41.0298009)",,,,,,
364451362,364451321,0,329653583,,residential,,,Yıldırım Caddesi,False,True,50.423151897664475,"LINESTRING (28.9511291 41.0300227, 28.9512089 41.0299823, 28.9512934 41.0299385, 28.9514143 41.0298642, 28.9514784 41.0298021, 28.9515556 41.029712)",,,,,,
364451385,364451321,0,83700038,,residential,,,Dr. Sadık Ahmet Caddesi,False,False,149.00616081281893,"LINESTRING (28.9525507 41.0286089, 28.9524311 41.0287208, 28.9522299 41.028953, 28.9522085 41.0289776, 28.9521315 41.0291266, 28.9518807 41.029359, 28.9517763 41.0294715, 28.9516525 41.0296022, 28.9515556 41.029712)",,,,,,
364451385,1061754184,0,83700038,,residential,,,Dr. Sadık Ahmet Caddesi,False,True,103.28294020461469,"LINESTRING (28.9525507 41.0286089, 28.9528154 41.0285193, 28.9529632 41.0284683, 28.9533441 41.0284375, 28.9537381 41.0284637)",,,,,,
364451385,12639586733,0,83700039,,residential,,,Halit Efendi Çıkmazı Sokağı,False,False,48.534043182454916,"LINESTRING (28.9525507 41.0286089, 28.9523569 41.0283489, 28.9523366 41.0283015, 28.9523621 41.0282501, 28.9524016 41.0282348)",,,,,,
364453332,3078464263,0,909152637,,footway,,,,False,False,164.313206566785,"LINESTRING (28.9838779 41.0136244, 28.983799 41.0137438, 28.9834431 41.0138961, 28.9842881 41.0147121)",,,,,,
364455125,1645201832,0,335402674,,footway,,,,False,True,16.939308411458885,"LINESTRING (28.9841021 41.012525, 28.9842803 41.0124534)",,,,,,
364455125,2674488945,0,335402683,,footway,,,,False,True,15.027784100817096,"LINESTRING (28.9841021 41.012525, 28.9839278 41.0124939)",,,,,,
364455125,1199394185,0,"[335402680, 261824328, 103907823]",,footway,,,,False,False,65.79217892800146,"LINESTRING (28.9841021 41.012525, 28.9841622 41.012595, 28.984073 41.0126085, 28.98374 41.0126125, 28.9836254 41.0124452)",,,,,,
412289916,316968676,0,74726349,,residential,,,Kaledibi Sokağı,False,False,19.76546451864944,"LINESTRING (28.9280008 41.0175029, 28.9281147 41.0176585)",,,,,,
412289916,815187089,0,67520039,,residential,,,Karanfilli Çavuş Sokağı,False,True,115.09894389226878,"LINESTRING (28.9280008 41.0175029, 28.9278851 41.0173009, 28.9276615 41.0165035)",,,,,,
412289916,882582235,0,74726349,,residential,,,Kaledibi Sokağı,False,True,131.19040344568265,"LINESTRING (28.9280008 41.0175029, 28.9278344 41.0174424, 28.9265772 41.0170149)",,,,,,
412289918,412289936,0,35149792,,residential,,,Deniz Abdal Cami Sokağı,False,True,20.084523104102644,"LINESTRING (28.9318996 41.0143288, 28.9320607 41.0144624)",,,,,,
412289918,851415507,0,90478148,,residential,,,Deniz Abdal Çeşmesi Sokağı,False,False,43.371612661655774,"LINESTRING (28.9318996 41.0143288, 28.9323456 41.0141316)",,,,,,
412289918,316924334,0,90478148,,residential,,,Deniz Abdal Çeşmesi Sokağı,False,True,116.1489800830752,"LINESTRING (28.9318996 41.0143288, 28.9313575 41.0144188, 28.9310449 41.0144049, 28.9308141 41.0143636, 28.9305656 41.014268)",,,,,,
412289921,316968713,0,67363409,,residential,,,Ayık Sokağı,False,False,58.06476137120286,"LINESTRING (28.9301334 41.0143663, 28.9300325 41.0141858, 28.9298549 41.0138883)",,,,,,
412289921,818879532,0,90145434,,residential,,,Ayık Fırın Sokağı,False,False,103.46059746858792,"LINESTRING (28.9301334 41.0143663, 28.9298082 41.0143866, 28.9292213 41.0144221, 28.9289035 41.0144311)",,,,,,
412289921,1045078910,0,90145434,,residential,,,Ayık Fırın Sokağı,False,True,27.948540871531726,"LINESTRING (28.9301334 41.0143663, 28.9303593 41.0143668, 28.9304646 41.014382)",,,,,,
412289922,316968700,0,28830690,,residential,,,Büyük Saray Meydanı Caddesi,False,False,27.791976182856217,"LINESTRING (28.9291518 41.0152515, 28.9294105 41.0154076)",,,,,,
412289922,818879533,0,28830690,,residential,,,Büyük Saray Meydanı Caddesi,False,True,70.24848775877766,"LINESTRING (28.9291518 41.0152515, 28.9285157 41.0148407)",,,,,,
412289922,815187062,0,35149797,,residential,1,,İskender Ağa Cami Sokağı,False,False,85.77266528571293,"LINESTRING (28.9291518 41.0152515, 28.9282144 41.0155593)",,,,,,
412289926,316924268,0,330780839,,tertiary,,,Yayla Caddesi,False,True,9.932821630726393,"LINESTRING (28.9296726 41.012046, 28.9297707 41.012096)",,,,,,
412289926,1057575463,0,91087475,,residential,,,Kelami Tekkesi Sokağı,False,True,98.52997719169404,"LINESTRING (28.9296726 41.012046, 28.9298496 41.0117897, 28.930032 41.0116358, 28.9302144 41.0115549, 28.9304963 41.0114649)",,,,,,
412289926,316924265,0,330780839,,tertiary,,,Yayla Caddesi,False,False,77.38890378332144,"LINESTRING (28.9296726 41.012046, 28.9295047 41.0119859, 28.9291098 41.0118822, 28.9287952 41.0118453)",,,,,,
412289927,412289938,0,35149794,,residential,,,Hacamatçı Sokağı,False,False,30.736480627332334,"LINESTRING (28.9321803 41.0132762, 28.9318694 41.0134224)",,,,,,
412289927,316926098,0,67648910,,tertiary,,,Başvekil Caddesi,False,False,9.437018727335548,"LINESTRING (28.9321803 41.0132762, 28.9322585 41.0133372)",,,,,,
412289927,316924160,0,67648910,,tertiary,,,Başvekil Caddesi,False,True,111.01807649234213,"LINESTRING (28.9321803 41.0132762, 28.9318875 41.0129255, 28.9315442 41.0125612, 28.9315342 41.0124245)",,,,,,
412289931,8623029399,0,829666221,,primary,3,30,Turgut Özal Millet Caddesi,False,True,14.698790583481362,"LINESTRING (28.9330345 41.015248, 28.9328896 41.0153223)",,,,,,
412289931,1064304315,0,"[35149792, 67499532]",,"['pedestrian', 'residential']",,,Deniz Abdal Cami Sokağı,False,False,28.043089462709816,"LINESTRING (28.9330345 41.015248, 28.9329377 41.0151333, 28.9328414 41.0150426)",,,,,,
412289931,10096318354,0,829666221,,primary,3,30,Turgut Özal Millet Caddesi,False,False,57.683715905517886,"LINESTRING (28.9330345 41.015248, 28.9335759 41.0149882, 28.9336142 41.0149691)",,,,,,
412289934,809761579,0,35149791,,residential,,,Kerpiçhane Sokağı,False,False,60.623467333301036,"LINESTRING (28.930643 41.0153831, 28.9308091 41.0154559, 28.9308806 41.0154976, 28.9310046 41.0155741, 28.9311815 41.0157378)",,,,,,
412289934,316924338,0,35149791,,residential,,,Kerpiçhane Sokağı,False,True,46.25267311443278,"LINESTRING (28.930643 41.0153831, 28.9304693 41.0153144, 28.9303434 41.0152715, 28.9301401 41.0152142)",,,,,,
412289934,412289936,0,35149793,,residential,,,Masura Sokağı,False,True,157.67662522533527,"LINESTRING (28.930643 41.0153831, 28.9308835 41.0151838, 28.9311206 41.0149944, 28.9313367 41.0148465, 28.9316362 41.0146866, 28.9320607 41.0144624)",,,,,,
412289936,412289918,0,35149792,,residential,,,Deniz Abdal Cami Sokağı,False,False,20.084523104102644,"LINESTRING (28.9320607 41.0144624, 28.9318996 41.0143288)",,,,,,
412289936,1250311442,0,35149792,,residential,,,Deniz Abdal Cami Sokağı,False,True,38.87039432310792,"LINESTRING (28.9320607 41.0144624, 28.9323909 41.0147076)",,,,,,
412289936,412289934,0,35149793,,residential,,,Masura Sokağı,False,False,157.67662522533524,"LINESTRING (28.9320607 41.0144624, 28.9316362 41.0146866, 28.9313367 41.0148465, 28.9311206 41.0149944, 28.9308835 41.0151838, 28.930643 41.0153831)",,,,,,
412289938,316924331,0,35149794,,residential,,,Hacamatçı Sokağı,False,False,57.53883474825976,"LINESTRING (28.9318694 41.0134224, 28.9312049 41.0132945)",,,,,,
412289938,412289927,0,35149794,,residential,,,Hacamatçı Sokağı,False,True,30.736480627332334,"LINESTRING (28.9318694 41.0134224, 28.9321803 41.0132762)",,,,,,
412289938,851415524,0,71579629,,residential,,,Seccadeci Sokağı,False,False,30.81427316387285,"LINESTRING (28.9318694 41.0134224, 28.9317456 41.0136833)",,,,,,
412289962,815187089,0,67520039,,residential,,,Karanfilli Çavuş Sokağı,False,False,84.11539115531697,"LINESTRING (28.9274431 41.0157652, 28.9276615 41.0165035)",,,,,,
412289962,6657161271,0,35149797,,residential,1,,İskender Ağa Cami Sokağı,False,False,35.05350443118447,"LINESTRING (28.9274431 41.0157652, 28.927119 41.015612, 28.9270972 41.015591)",,,,,,
412289962,815187062,0,35149797,,residential,1,,İskender Ağa Cami Sokağı,False,True,68.68997472104982,"LINESTRING (28.9274431 41.0157652, 28.9279197 41.0156498, 28.9282144 41.0155593)",,,,,,
412728607,814786012,0,229481831,,tertiary,,,Gureba Hastanesi Caddesi,False,False,5.8088366044932425,"LINESTRING (28.935763 41.01719, 28.9357009 41.0172131)",,,,,,
412728607,412728663,0,"[228393225, 67499372]",,residential,,,Çapa Tıp Fakültesi,False,True,98.847056375433,"LINESTRING (28.935763 41.01719, 28.9357331 41.0171421, 28.9356724 41.0170448, 28.9352587 41.0163866)",,,,,,
412728607,13382492025,0,229481831,,tertiary,,,Gureba Hastanesi Caddesi,False,True,53.9519534373686,"LINESTRING (28.935763 41.01719, 28.9362986 41.0169946, 28.936341 41.0169774)",,,,,,
412728616,1059239165,0,91250178,,residential,,,Lütfüpaşa Sokağı,False,False,57.73591017157209,"LINESTRING (28.9380381 41.0130799, 28.9384319 41.0135057)",,,,,,
412728616,316964806,0,825886234,,primary,3,30,Turgut Özal Millet Caddesi,False,False,141.0266932505462,"LINESTRING (28.9380381 41.0130799, 28.9376568 41.0132591, 28.9371248 41.0135256, 28.9366287 41.0137708)",,,,,,
412728616,9950866022,0,825886234,,primary,3,30,Turgut Özal Millet Caddesi,False,True,63.97370701717743,"LINESTRING (28.9380381 41.0130799, 28.9383969 41.0129046, 28.9386858 41.0127766)",,,,,,
412728663,814785942,0,228393226,,residential,,,Çapa Tıp Fakültesi,False,True,68.52860903724648,"LINESTRING (28.9352587 41.0163866, 28.9347464 41.0159066)",,,,,,
412728663,2370740469,0,229357315,,service,,,Çapa Tıp Fakültesi,False,True,5.501975775646333,"LINESTRING (28.9352587 41.0163866, 28.9352015 41.0164108)",,,,parking_aisle,,
412728663,854763947,0,71911765,,residential,,,Çapa Tıp Fakültesi,False,True,104.1717292852676,"LINESTRING (28.9352587 41.0163866, 28.9360979 41.0159681, 28.9363004 41.0158771)",,,,,,
412728663,412728607,0,"[228393225, 67499372]",,residential,,,Çapa Tıp Fakültesi,False,False,98.84705637543301,"LINESTRING (28.9352587 41.0163866, 28.9356724 41.0170448, 28.9357331 41.0171421, 28.935763 41.01719)",,,,,,
413329056,316966390,0,28830348,,residential,,,Ömer Seyfettin Sokağı,False,False,114.67662025751243,"LINESTRING (28.9370156 41.010018, 28.9356494 41.0100461)",,,,,,
413329056,1057578234,0,28830348,,residential,,,Ömer Seyfettin Sokağı,False,True,80.58734315681423,"LINESTRING (28.9370156 41.010018, 28.9379749 41.0099828)",,,,,,
413329056,413329060,0,35263034,,residential,,,Tutya Sokağı,False,True,61.704636279361694,"LINESTRING (28.9370156 41.010018, 28.9369837 41.0094636)",,,,,,
413329060,413329056,0,35263034,,residential,,,Tutya Sokağı,False,False,61.704636279361694,"LINESTRING (28.9369837 41.0094636, 28.9370156 41.010018)",,,,,,
413329060,1036040451,0,228395326,,tertiary,,,Cevdet Paşa Caddesi,False,False,61.59408081974961,"LINESTRING (28.9369837 41.0094636, 28.9377177 41.0094561)",,,,,,
413329060,316925368,0,228395326,,tertiary,,,Cevdet Paşa Caddesi,False,True,112.79978962390398,"LINESTRING (28.9369837 41.0094636, 28.9356395 41.0094776)",,,,,,
413329063,1057576977,0,91087564,,residential,,,Kırımlı Aziz Sokağı,False,False,64.64553931308852,"LINESTRING (28.9350776 41.0089827, 28.9350501 41.0084017)",,,,,,
413329063,316924108,0,228244948,,residential,,,Emrullah Efendi Sokağı,False,False,49.11530487597564,"LINESTRING (28.9350776 41.0089827, 28.9356623 41.008962)",,,,,,
413329063,316925092,0,228244948,,residential,,,Emrullah Efendi Sokağı,False,True,135.3480359119595,"LINESTRING (28.9350776 41.0089827, 28.9334648 41.0090038)",,,,,,
413329082,3273273553,0,35263049,,living_street,1,,Fabrika Sokağı,False,True,9.182192790077739,"LINESTRING (28.9537093 41.006003, 28.9538187 41.0060048)",,,,,,
413329082,1055372709,0,561607211,,primary_link,2,30,,False,False,28.378006877351424,"LINESTRING (28.9537093 41.006003, 28.9536137 41.0062478)",,,,,,
413329082,13635188841,0,"[24234595, 561607211, 90888359]",yes,primary_link,2,30,,False,True,221.04950654773143,"LINESTRING (28.9537093 41.006003, 28.9537158 41.0059356, 28.9537256 41.0058539, 28.953746 41.0056446, 28.9537694 41.0053582, 28.95378 41.0052133, 28.9537722 41.005174, 28.9537421 41.0051293, 28.9536965 41.0050946, 28.9536394 41.0050686, 28.9535899 41.0050556, 28.9535249 41.0050549, 28.9534929 41.0050616, 28.9534404 41.0050806, 28.9533984 41.0051104, 28.9533669 41.0051479, 28.9533458 41.005184, 28.9533374 41.0052418, 28.9533397 41.0053915, 28.9533573 41.0057614, 28.9533628 41.0059057)",,,,,,
413329083,1055372709,0,827491212,,primary,3,,Gazi Mustafa Kemalpaşa Caddesi,False,True,31.6852399060757,"LINESTRING (28.9536065 41.0065327, 28.9536137 41.0062478)",,,,,,
413329083,10082522231,0,1066536040,,primary_link,2,50,Aksaray Caddesi,False,False,8.189372268267062,"LINESTRING (28.9536065 41.0065327, 28.9536577 41.0065954)",,,,,,
413329083,278366671,0,1215104424,,primary,3,,Gazi Mustafa Kemalpaşa Caddesi,False,False,71.71234102751244,"LINESTRING (28.9536065 41.0065327, 28.9536059 41.0065554, 28.9535969 41.0069163, 28.9535861 41.0071006, 28.9535816 41.0071773)",,,,,,
413329089,269723208,0,183431394,,living_street,1,,Asker Sokağı,False,False,41.905943510783295,"LINESTRING (28.9577422 41.0063624, 28.9572643 41.0064718)",,,,,,
413329089,10184549117,0,1113178391,,living_street,1,,Asya Sokağı,False,False,67.20166210897231,"LINESTRING (28.9577422 41.0063624, 28.9579627 41.0069434)",,,,,,
413329089,413329098,0,24827555,,living_street,1,,Asya Sokağı,False,True,84.69758694732161,"LINESTRING (28.9577422 41.0063624, 28.9576114 41.0060727, 28.9574098 41.0056432)",,,,,,
413329089,1938022316,0,1113178394,,living_street,1,,Asker Sokağı,False,True,71.40907954924187,"LINESTRING (28.9577422 41.0063624, 28.9581737 41.0062613, 28.9585474 41.0061554)",,,,,,
413329091,1620859476,0,35263048,,secondary,1,,Güvenlik Caddesi,False,False,45.436953165940594,"LINESTRING (28.9551222 41.0062055, 28.9555018 41.0064969)",,,,,,
413329091,2370636480,0,183430811,,living_street,1,,Langa Karakolu Sokağı,False,True,42.177347772105726,"LINESTRING (28.9551222 41.0062055, 28.9555583 41.0060169)",,,,,,
413329091,1938011857,0,1447583688,,secondary,1,,İmrahor Hamami Sokağı,False,True,25.633189984109876,"LINESTRING (28.9551222 41.0062055, 28.9548552 41.0063175)",,,,,,
413329091,413329095,0,1113052501,,residential,1,,Güvenlik Caddesi,False,False,32.81749537851469,"LINESTRING (28.9551222 41.0062055, 28.9550883 41.0061797, 28.9549002 41.0059633)",,,,,,
413329094,10184521890,0,183430755,,living_street,1,,Sepetçi Selim Sokağı,False,False,2.5444099571126406,"LINESTRING (28.9546913 41.0056106, 28.9547207 41.005605)",,,,,,
413329094,3273273558,0,183430755,,living_street,1,,Sepetçi Selim Sokağı,False,True,54.17906193238398,"LINESTRING (28.9546913 41.0056106, 28.9545397 41.005648, 28.9544324 41.0056771, 28.9542945 41.0057402, 28.9542367 41.0057698, 28.9542017 41.0057805, 28.9540991 41.0057893)",,,,,,
413329094,413329095,0,1113052501,,residential,1,,Güvenlik Caddesi,False,True,43.03996427450609,"LINESTRING (28.9546913 41.0056106, 28.9547343 41.0056947, 28.9548061 41.0058329, 28.9549002 41.0059633)",,,,,,
413329095,3273273553,0,35263049,,living_street,1,,Fabrika Sokağı,False,False,91.72287029380067,"LINESTRING (28.9549002 41.0059633, 28.9548324 41.0059889, 28.9547269 41.0060091, 28.9545275 41.0060131, 28.9541687 41.0060052, 28.9538187 41.0060048)",,,,,,
413329095,413329094,0,1113052501,,residential,1,,Güvenlik Caddesi,False,False,43.03996427450609,"LINESTRING (28.9549002 41.0059633, 28.9548061 41.0058329, 28.9547343 41.0056947, 28.9546913 41.0056106)",,,,,,
413329095,413329091,0,1113052501,,residential,1,,Güvenlik Caddesi,False,True,32.81749537851469,"LINESTRING (28.9549002 41.0059633, 28.9550883 41.0061797, 28.9551222 41.0062055)",,,,,,
413329098,459507113,0,24827555,,living_street,1,,Asya Sokağı,False,True,53.02059297234065,"LINESTRING (28.9574098 41.0056432, 28.9572331 41.0051854)",,,,,,
413329098,1018528111,0,24827425,,living_street,1,,Molataşı Caddesi,False,True,68.88257012189058,"LINESTRING (28.9574098 41.0056432, 28.9578418 41.0056103, 28.9582278 41.0055929)",,,,,,
413329098,413329089,0,24827555,,living_street,1,,Asya Sokağı,False,False,84.69758694732161,"LINESTRING (28.9574098 41.0056432, 28.9576114 41.0060727, 28.9577422 41.0063624)",,,,,,
413329098,459507114,0,183430263,,living_street,1,,Katip Kasım Camii Sokağı,False,False,44.5553876356399,"LINESTRING (28.9574098 41.0056432, 28.9572764 41.0056595, 28.9571799 41.0056827, 28.9569167 41.0057825)",,,,,,
413329099,10196506159,0,35263050,,living_street,,,Hemşehri Sokağı,False,False,55.56899359225998,"LINESTRING (28.9589397 41.006051, 28.9587795 41.0055661)",,,,,,
413329099,1024722460,0,35263050,,living_street,,,Hemşehri Sokağı,False,True,59.400457957792355,"LINESTRING (28.9589397 41.006051, 28.9591273 41.0065661)",,,,,,
413329099,1938022316,0,1113178394,,living_street,1,,Asker Sokağı,False,False,34.90570982683394,"LINESTRING (28.9589397 41.006051, 28.9585474 41.0061554)",,,,,,
415156591,13482454509,0,54857018,,tertiary,,,Torun Sokağı,False,False,1.7169372779606256,"LINESTRING (28.9778357 41.0044923, 28.9778495 41.0045037)",,,,,,
415156591,13635188804,0,54857018,,tertiary,,,Torun Sokağı,False,True,70.8962864126273,"LINESTRING (28.9778357 41.0044923, 28.9772957 41.004057, 28.9772413 41.0040525)",,,,,,
415156591,13109125012,0,1470106399,,service,,,,False,False,13.204709910624373,"LINESTRING (28.9778357 41.0044923, 28.9778918 41.0044459, 28.9779547 41.0044163)",,,,,,
415160890,8758745399,0,35394150,,footway,,,,False,False,39.44918524767778,"LINESTRING (28.9438926 41.0400451, 28.944258 41.0398217)",,,,,,
415160890,8758745396,0,1060316454,,footway,,,,False,False,45.53273665975418,"LINESTRING (28.9438926 41.0400451, 28.9442348 41.040363)",,,,,,
415160891,27609492,0,1060316454,,footway,,,,False,False,29.81332077401009,"LINESTRING (28.9445398 41.0406862, 28.9448547 41.0408106)",,,,,,
415160891,8758745396,0,1060316454,,footway,,,,False,True,44.112207716212296,"LINESTRING (28.9445398 41.0406862, 28.9442348 41.040363)",,,,,,
415160891,8760386655,0,946374030,,footway,,,,False,False,40.14659014405322,"LINESTRING (28.9445398 41.0406862, 28.9446696 41.0406304, 28.9447638 41.0405808, 28.9448654 41.0404384)",,,,,,
459111069,1024722365,0,183428659,,secondary,,50,Türkeli Caddesi,False,False,39.99560750428439,"LINESTRING (28.9618213 41.005766, 28.9622826 41.0056755)",,,,,,
459111069,10196506156,0,183428659,,secondary,,50,Türkeli Caddesi,False,True,2.673258107001288,"LINESTRING (28.9618213 41.005766, 28.9617915 41.0057745)",,,,,,
459111069,10196506157,0,1114832782,,residential,1,,Nişanca Hamamı Sokağı,False,True,67.97893371038121,"LINESTRING (28.9618213 41.005766, 28.9614776 41.0052124)",,,,,,
459111242,248137251,0,183426912,,pedestrian,,,Tavşantaşı Sokağı,False,False,66.2656033691931,"LINESTRING (28.9620014 41.0075944, 28.9623363 41.0081341)",,,,,,
459111242,2370435017,0,183426912,,pedestrian,,,Tavşantaşı Sokağı,False,True,38.13266648097991,"LINESTRING (28.9620014 41.0075944, 28.9618303 41.0072767)",,,,,,
