routing_algorithm,selected_poi_ids,selected_poi_names,selected_poi_groups,total_length_m,distance_error_m,within_target_range,segment_lengths_m,route_node_count
astar,6916379085 | 5110342193 | 5244807882 | 13530207351,İstanbul’un Orta Noktası | Hermes cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,4465.35637472129,34.643625278709806,True,288.59 | 214.02 | 1081.26 | 924.11 | 1957.37,111
astar,13530207351 | 5244807882 | 5110342193 | 6916379085,Hoca Ahmet Yesevi Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Hermes cafe | İstanbul’un Orta Noktası,park_garden | viewpoint_attraction | food | museum_historic,4465.356374721289,34.643625278710715,True,1957.37 | 924.11 | 1081.26 | 214.02 | 288.59,111
astar,5244807882 | 13530207351 | 5110342193 | 6916379085,Merzifonlu Kara Mustafa Paşa Medresesi | Hoca Ahmet Yesevi Parkı | Hermes cafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,4465.356374721289,34.643625278710715,True,1040.90 | 924.11 | 1997.73 | 214.02 | 288.59,111
astar,9867832017 | 4506783904 | 8735018410 | 5110342147,Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,4535.23856483194,35.238564831939584,True,795.52 | 346.85 | 1603.54 | 1642.94 | 146.40,109
astar,5110342147 | 8735018410 | 4506783904 | 9867832017,tebessüm kafe | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,4535.23856483194,35.238564831939584,True,146.40 | 1642.94 | 1603.54 | 346.85 | 795.52,109
astar,6916379085 | 5110342195 | 13530207351 | 5244807985,İstanbul’un Orta Noktası | Gülsoy cafe | Hoca Ahmet Yesevi Parkı | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,4464.237197660486,35.762802339513655,True,288.59 | 157.10 | 2030.83 | 939.20 | 1048.51,109
astar,6916379085 | 5110342195 | 5244807985 | 13530207351,İstanbul’un Orta Noktası | Gülsoy cafe | Çorlulu Alipaşa Madresesi | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,4464.237197660486,35.762802339513655,True,288.59 | 157.10 | 1121.97 | 939.20 | 1957.37,109
astar,13530207351 | 5244807985 | 5110342195 | 6916379085,Hoca Ahmet Yesevi Parkı | Çorlulu Alipaşa Madresesi | Gülsoy cafe | İstanbul’un Orta Noktası,park_garden | viewpoint_attraction | food | museum_historic,4464.237197660486,35.762802339513655,True,1957.37 | 939.20 | 1121.97 | 157.10 | 288.59,109
astar,5244807985 | 13530207351 | 5110342195 | 6916379085,Çorlulu Alipaşa Madresesi | Hoca Ahmet Yesevi Parkı | Gülsoy cafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,4464.237197660485,35.762802339514565,True,1048.51 | 939.20 | 2030.83 | 157.10 | 288.59,109
astar,5112732265 | 4763681623 | 5110342147 | 5244807882,Beyazıt Türk Hamam Kültürü Müzesi | Alfred Heilbronn Botanik Bahçesi | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,4535.890053500902,35.89005350090156,True,469.78 | 1155.67 | 944.28 | 925.27 | 1040.90,105
astar,5244807882 | 5110342147 | 4763681623 | 5112732265,Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | Alfred Heilbronn Botanik Bahçesi | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | food | park_garden | museum_historic,4535.890053500902,35.89005350090156,True,1040.90 | 925.27 | 944.28 | 1155.67 | 469.78,105
astar,4895209121 | 10127887983 | 5112732265 | 5110342195,Laleli | Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe,viewpoint_attraction | park_garden | museum_historic | food,4536.438020650917,36.43802065091677,True,898.22 | 1208.51 | 1764.36 | 533.85 | 131.50,109
astar,5110342195 | 5112732265 | 10127887983 | 4895209121,Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı | Laleli,food | museum_historic | park_garden | viewpoint_attraction,4536.438020650917,36.43802065091677,True,131.50 | 533.85 | 1764.36 | 1208.51 | 898.22,109
astar,5112732265 | 5110342193 | 8735018410 | 5244807882,Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | food | park_garden | viewpoint_attraction,4537.416322699459,37.41632269945876,True,469.78 | 510.14 | 1798.93 | 717.67 | 1040.90,111
astar,5112732265 | 5110342193 | 5244807882 | 8735018410,Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı,museum_historic | food | viewpoint_attraction | park_garden,4537.416322699459,37.41632269945876,True,469.78 | 510.14 | 1081.26 | 717.67 | 1758.57,111
astar,8735018410 | 5244807882 | 5110342193 | 5112732265,Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,4537.416322699459,37.41632269945876,True,1758.57 | 717.67 | 1081.26 | 510.14 | 469.78,111
astar,5244807882 | 8735018410 | 5110342193 | 5112732265,Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | park_garden | food | museum_historic,4537.416322699459,37.41632269945876,True,1040.90 | 717.67 | 1798.93 | 510.14 | 469.78,111
astar,10127887983 | 4895209121 | 5112732265 | 5110342195,Keyci Hatun Parkı | Laleli | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe,park_garden | viewpoint_attraction | museum_historic | food,4461.805814927761,38.194185072238724,True,1932.06 | 1208.51 | 655.89 | 533.85 | 131.50,98
astar,5110342195 | 5112732265 | 4895209121 | 10127887983,Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Laleli | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,4461.80581492776,38.194185072239634,True,131.50 | 533.85 | 655.89 | 1208.51 | 1932.06,98
astar,6916379085 | 5110342147 | 5244807985 | 13530207351,İstanbul’un Orta Noktası | tebessüm kafe | Çorlulu Alipaşa Madresesi | Hoca Ahmet Yesevi Parkı,museum_historic | food | viewpoint_attraction | park_garden,4458.839983565076,41.16001643492382,True,288.59 | 340.79 | 932.88 | 939.20 | 1957.37,108
astar,13530207351 | 5244807985 | 5110342147 | 6916379085,Hoca Ahmet Yesevi Parkı | Çorlulu Alipaşa Madresesi | tebessüm kafe | İstanbul’un Orta Noktası,park_garden | viewpoint_attraction | food | museum_historic,4458.839983565076,41.16001643492382,True,1957.37 | 939.20 | 932.88 | 340.79 | 288.59,108
astar,6916379085 | 5110342147 | 13530207351 | 5244807985,İstanbul’un Orta Noktası | tebessüm kafe | Hoca Ahmet Yesevi Parkı | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,4458.839983565075,41.16001643492473,True,288.59 | 340.79 | 1841.74 | 939.20 | 1048.51,108
astar,5244807985 | 13530207351 | 5110342147 | 6916379085,Çorlulu Alipaşa Madresesi | Hoca Ahmet Yesevi Parkı | tebessüm kafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,4458.839983565075,41.16001643492473,True,1048.51 | 939.20 | 1841.74 | 340.79 | 288.59,108
astar,5110342195 | 9867832017 | 8735018410 | 6916379085,Gülsoy cafe | Rainbow stairs | Mehmet Akif Ersoy Parkı | İstanbul’un Orta Noktası,food | viewpoint_attraction | park_garden | museum_historic,4541.6074357195575,41.60743571955754,True,131.50 | 927.02 | 1475.80 | 1718.69 | 288.59,110
astar,6916379085 | 8735018410 | 9867832017 | 5110342195,İstanbul’un Orta Noktası | Mehmet Akif Ersoy Parkı | Rainbow stairs | Gülsoy cafe,museum_historic | park_garden | viewpoint_attraction | food,4541.607435719558,41.60743571955845,True,288.59 | 1718.69 | 1475.80 | 927.02 | 131.50,110
astar,6916379085 | 4763681623 | 5110342195 | 5244807882,İstanbul’un Orta Noktası | Alfred Heilbronn Botanik Bahçesi | Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,4458.366895712312,41.633104287688184,True,288.59 | 1085.81 | 928.71 | 1114.36 | 1040.90,102
astar,5244807882 | 5110342195 | 4763681623 | 6916379085,Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe | Alfred Heilbronn Botanik Bahçesi | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,4458.366895712312,41.633104287688184,True,1040.90 | 1114.36 | 928.71 | 1085.81 | 288.59,102
astar,5110342193 | 4895209121 | 13530207351 | 5112732265,Hermes cafe | Laleli | Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi,food | viewpoint_attraction | park_garden | museum_historic,4541.6884489248805,41.688448924880504,True,74.58 | 823.64 | 1634.10 | 1539.59 | 469.78,126
astar,5110342195 | 4895209121 | 13530207351 | 5112732265,Gülsoy cafe | Laleli | Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi,food | viewpoint_attraction | park_garden | museum_historic,4541.6884489248805,41.688448924880504,True,131.50 | 766.72 | 1634.10 | 1539.59 | 469.78,126
astar,5112732265 | 13530207351 | 4895209121 | 5110342193,Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı | Laleli | Hermes cafe,museum_historic | park_garden | viewpoint_attraction | food,4541.688448924881,41.68844892488141,True,469.78 | 1539.59 | 1634.10 | 823.64 | 74.58,126
astar,5112732265 | 13530207351 | 4895209121 | 5110342195,Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı | Laleli | Gülsoy cafe,museum_historic | park_garden | viewpoint_attraction | food,4541.688448924882,41.68844892488232,True,469.78 | 1539.59 | 1634.10 | 766.72 | 131.50,126
astar,4895209121 | 8735018410 | 5112732265 | 5110342145,Laleli | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Anit kafe,viewpoint_attraction | park_garden | museum_historic | food,4542.166484256026,42.1664842560258,True,898.22 | 1746.80 | 1340.79 | 470.05 | 86.32,109
astar,5110342145 | 5112732265 | 8735018410 | 4895209121,Anit kafe | Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Laleli,food | museum_historic | park_garden | viewpoint_attraction,4542.166484256027,42.166484256026706,True,86.32 | 470.05 | 1340.79 | 1746.80 | 898.22,109
astar,5112732265 | 5110342145 | 8735018410 | 5244807882,Beyazıt Türk Hamam Kültürü Müzesi | Anit kafe | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | food | park_garden | viewpoint_attraction,4457.221742643538,42.778257356461836,True,469.78 | 470.05 | 1758.83 | 717.67 | 1040.90,109
astar,5112732265 | 5110342145 | 5244807882 | 8735018410,Beyazıt Türk Hamam Kültürü Müzesi | Anit kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı,museum_historic | food | viewpoint_attraction | park_garden,4457.221742643538,42.778257356461836,True,469.78 | 470.05 | 1041.16 | 717.67 | 1758.57,109
astar,8735018410 | 5244807882 | 5110342145 | 5112732265,Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Anit kafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,4457.221742643537,42.778257356462746,True,1758.57 | 717.67 | 1041.16 | 470.05 | 469.78,109
astar,5244807882 | 8735018410 | 5110342145 | 5112732265,Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | Anit kafe | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | park_garden | food | museum_historic,4457.221742643537,42.778257356462746,True,1040.90 | 717.67 | 1758.83 | 470.05 | 469.78,109
astar,6916379085 | 5110342147 | 8735018410 | 9867832017,İstanbul’un Orta Noktası | tebessüm kafe | Mehmet Akif Ersoy Parkı | Rainbow stairs,museum_historic | food | park_garden | viewpoint_attraction,4543.645710652761,43.64571065276141,True,288.59 | 340.79 | 1642.94 | 1475.80 | 795.52,106
astar,9867832017 | 8735018410 | 5110342147 | 6916379085,Rainbow stairs | Mehmet Akif Ersoy Parkı | tebessüm kafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,4543.645710652762,43.64571065276232,True,795.52 | 1475.80 | 1642.94 | 340.79 | 288.59,106
astar,4895209121 | 10127887983 | 5112732265 | 5110342193,Laleli | Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe,viewpoint_attraction | park_garden | museum_historic | food,4455.808503969546,44.19149603045389,True,898.22 | 1208.51 | 1764.36 | 510.14 | 74.58,109
astar,5110342193 | 5112732265 | 10127887983 | 4895209121,Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı | Laleli,food | museum_historic | park_garden | viewpoint_attraction,4455.808503969546,44.19149603045389,True,74.58 | 510.14 | 1764.36 | 1208.51 | 898.22,109
astar,5112732265 | 8735018410 | 4895209121 | 5110342195,Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Laleli | Gülsoy cafe,museum_historic | park_garden | viewpoint_attraction | food,4455.582520387139,44.417479612860916,True,469.78 | 1340.79 | 1746.80 | 766.72 | 131.50,109
astar,5112732265 | 8735018410 | 4895209121 | 5110342193,Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Laleli | Hermes cafe,museum_historic | park_garden | viewpoint_attraction | food,4455.582520387138,44.417479612861825,True,469.78 | 1340.79 | 1746.80 | 823.64 | 74.58,109
astar,5110342193 | 4895209121 | 8735018410 | 5112732265,Hermes cafe | Laleli | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi,food | viewpoint_attraction | park_garden | museum_historic,4455.582520387138,44.417479612861825,True,74.58 | 823.64 | 1746.80 | 1340.79 | 469.78,109
astar,5110342195 | 4895209121 | 8735018410 | 5112732265,Gülsoy cafe | Laleli | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi,food | viewpoint_attraction | park_garden | museum_historic,4455.582520387138,44.417479612861825,True,131.50 | 766.72 | 1746.80 | 1340.79 | 469.78,109
astar,4763681623 | 5110342193 | 4506783904 | 4895209121,Alfred Heilbronn Botanik Bahçesi | Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi | Laleli,park_garden | food | museum_historic | viewpoint_attraction,4454.804558296937,45.1954417030629,True,866.06 | 871.79 | 523.25 | 1295.49 | 898.22,96
astar,4895209121 | 4506783904 | 5110342193 | 4763681623,Laleli | Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe | Alfred Heilbronn Botanik Bahçesi,viewpoint_attraction | museum_historic | food | park_garden,4454.804558296937,45.1954417030629,True,898.22 | 1295.49 | 523.25 | 871.79 | 866.06,96
astar,5110342193 | 4506783904 | 4895209121 | 4763681623,Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi | Laleli | Alfred Heilbronn Botanik Bahçesi,food | museum_historic | viewpoint_attraction | park_garden,4454.804558296937,45.1954417030629,True,74.58 | 523.25 | 1295.49 | 1695.43 | 866.06,96
astar,4763681623 | 4895209121 | 4506783904 | 5110342193,Alfred Heilbronn Botanik Bahçesi | Laleli | Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe,park_garden | viewpoint_attraction | museum_historic | food,4454.804558296936,45.19544170306381,True,866.06 | 1695.43 | 1295.49 | 523.25 | 74.58,96
astar,5244807882 | 13530207351 | 4506783904 | 5110342193,Merzifonlu Kara Mustafa Paşa Medresesi | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe,viewpoint_attraction | park_garden | museum_historic | food,4453.233048298709,46.766951701290964,True,1040.90 | 924.11 | 1890.40 | 523.25 | 74.58,116
astar,5110342193 | 4506783904 | 13530207351 | 5244807882,Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,food | museum_historic | park_garden | viewpoint_attraction,4453.233048298709,46.766951701290964,True,74.58 | 523.25 | 1890.40 | 924.11 | 1040.90,116
astar,5110342147 | 4506783904 | 13530207351 | 5244807985,tebessüm kafe | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | Çorlulu Alipaşa Madresesi,food | museum_historic | park_garden | viewpoint_attraction,4452.710210568717,47.28978943128277,True,146.40 | 428.20 | 1890.40 | 939.20 | 1048.51,116
astar,5244807985 | 13530207351 | 4506783904 | 5110342147,Çorlulu Alipaşa Madresesi | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | tebessüm kafe,viewpoint_attraction | park_garden | museum_historic | food,4452.710210568716,47.28978943128368,True,1048.51 | 939.20 | 1890.40 | 428.20 | 146.40,116
astar,9867832017 | 8735018410 | 6916379085 | 5110342145,Rainbow stairs | Mehmet Akif Ersoy Parkı | İstanbul’un Orta Noktası | Anit kafe,viewpoint_attraction | park_garden | museum_historic | food,4451.244185792882,48.75581420711842,True,795.52 | 1475.80 | 1718.69 | 374.91 | 86.32,106
astar,5110342145 | 6916379085 | 8735018410 | 9867832017,Anit kafe | İstanbul’un Orta Noktası | Mehmet Akif Ersoy Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,4451.244185792881,48.75581420711933,True,86.32 | 374.91 | 1718.69 | 1475.80 | 795.52,106
astar,6916379085 | 5110342195 | 8735018410 | 9867832017,İstanbul’un Orta Noktası | Gülsoy cafe | Mehmet Akif Ersoy Parkı | Rainbow stairs,museum_historic | food | park_garden | viewpoint_attraction,4549.042924748172,49.04292474817157,True,288.59 | 157.10 | 1832.03 | 1475.80 | 795.52,107
astar,9867832017 | 8735018410 | 5110342195 | 6916379085,Rainbow stairs | Mehmet Akif Ersoy Parkı | Gülsoy cafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,4549.0429247481725,49.04292474817248,True,795.52 | 1475.80 | 1832.03 | 157.10 | 288.59,107
astar,13530207351 | 9867832017 | 4506783904 | 5110342145,Hoca Ahmet Yesevi Parkı | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe,park_garden | viewpoint_attraction | museum_historic | food,4549.882457528186,49.88245752818602,True,1957.37 | 1796.99 | 346.85 | 362.36 | 86.32,126
astar,5110342145 | 4506783904 | 9867832017 | 13530207351,Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Hoca Ahmet Yesevi Parkı,food | museum_historic | viewpoint_attraction | park_garden,4549.882457528187,49.88245752818693,True,86.32 | 362.36 | 346.85 | 1796.99 | 1957.37,126
astar,9867832017 | 8735018410 | 4506783904 | 5110342147,Rainbow stairs | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi | tebessüm kafe,viewpoint_attraction | park_garden | museum_historic | food,4449.457390819252,50.542609180747604,True,795.52 | 1475.80 | 1603.54 | 428.20 | 146.40,108
astar,5110342147 | 4506783904 | 8735018410 | 9867832017,tebessüm kafe | Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,4449.457390819252,50.542609180747604,True,146.40 | 428.20 | 1603.54 | 1475.80 | 795.52,108
astar,4506783904 | 5110342193 | 8735018410 | 5244807985,Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe | Mehmet Akif Ersoy Parkı | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,4551.070423255005,51.07042325500515,True,448.67 | 523.25 | 1798.93 | 731.71 | 1048.51,106
